apogee_id,telescope,field,teff,logg,fe_h
2M05225919-5802036,lco25m,267-34-O_TESS,4234.406,1.42944,-0.52069
2M02301829+0018392,apo25m,167-54,6085.073,4.031566,-0.38146
2M02301829+0018392,apo25m,167-54,6081.781,4.090638,-0.36923
2M02301829+0018392,apo25m,167-54,6096.354,4.03401,-0.37374
2M19161144+1928416,apo25m,053+04,4577.528,2.610617,0.14654
2M05554150+2619217,apo25m,184+00,4180.592,1.153984,-0.55802
2M23042040+6045130,apo25m,109+00,3635.358,0.8093554,-0.23913
2M11475473+0055467,apo25m,VOD1,4876.896,2.566175,-0.14824
2M11475473+0055467,apo25m,VOD1,4869.203,2.570718,-0.17295
2M09223647+3400165,apo25m,191+44_MGA,4686.045,2.529075,-0.26406
2M09223647+3400165,apo25m,191+44_MGA,4686.923,2.520886,-0.27212
2M18004230+6004250,apo25m,090+30,4913.8,2.634953,-0.016025
2M18004230+6004250,apo25m,090+30,4911.838,2.682938,-0.011995
2M00380690+5634552,apo25m,120-06,4292.339,1.607431,-0.2546
2M19263147+4450502,apo25m,K11_076+13,4044.097,1.720938,0.22609
2M01555729+8524220,apo25m,N188,5035.453,2.685118,-0.25393
2M01555729+8524220,apo25m,N188,5042.412,2.653887,-0.25456
2M10014479+0312242,apo25m,237+44_MGA,4769.507,2.480885,-0.016093
2M10014479+0312242,apo25m,237+44_MGA,4769.272,2.495342,-0.025444
2M16390039-2202387,apo25m,K2_C2_356+16_btx,6213.225,4.218233,0.0013294
2M00065837+8047416,apo25m,120+18,4581.893,1.890169,-0.35267
2M04235699+2656311,apo25m,TAUL1521,4149.658,1.357022,-0.43065
2M04235699+2656311,apo25m,TAUL1521,4142.494,1.354825,-0.43593
2M20353539+2012182,apo25m,064-12,3841.012,0.823141,-0.66611
2M12574608+4306504,apo25m,121+74_MGA,4673.824,2.381434,-0.59844
2M16451483-1928121,apo25m,K2_C2_000+16,3821.587,1.1078,-0.035669
2M16451483-1928121,apo25m,K2_C2_000+16,3805.595,1.118199,-0.016742
2M15003226+0938146,apo25m,011+55_MGA,6404.938,4.082257,-0.059471
2M07350432+3142002,apo25m,187+24_MGA,4411.949,2.082603,-0.13619
2M19474124+4021516,apo25m,K19_076+07,4049.649,1.474113,-0.072688
2M19483021+4345004,apo25m,K15_077+10,4440.525,2.342832,0.20784
2M11092764-7305533,lco25m,296-12,4977.786,2.536051,-0.044625
2M13450017-1635530,apo25m,320+45,4752.419,2.278166,-0.35273
2M13450017-1635530,apo25m,320+45,4762.831,2.277574,-0.35212
2M20031610+4509192,apo25m,K14_080+08,4898.46,2.849006,0.051608
2M11255370+4908247,apo25m,154+62_MGA,4918.381,3.081929,-0.062272
2M11255370+4908247,apo25m,154+62_MGA,4920.627,3.06983,-0.058036
2M07372068-6258020,lco25m,275-19-O_TESS,4199.038,1.655858,-0.068161
2M06443977+4448257,apo25m,173+18,4850.781,2.474178,-0.25412
2M23130844+1450045,apo25m,090-42_MGA,4627.26,2.433349,-0.15614
2M23130844+1450045,apo25m,090-42_MGA,4626.502,2.506903,-0.14182
2M02013551+0054373,apo25m,156-59_MGA,4868.087,2.463948,-0.21758
2M02013551+0054373,apo25m,156-59_MGA,4870.079,2.509113,-0.21456
2M02013551+0054373,apo25m,156-59_MGA,4847.182,2.469419,-0.20971
2M08163247+1034485,apo25m,214+24_btx,4653.476,2.406874,0.099909
2M18455739+6207440,apo25m,CVZ_OB07_btx,4992.647,3.068942,0.10729
2M02365254+4714024,apo25m,140-12,4193.202,1.63694,-0.049809
2M04381464+2542113,apo25m,K2_C13_174-14_btx,4055.088,1.410039,-0.11776
2M06243575+2142480,apo25m,191+04,4881.248,2.617305,-0.068995
2M16174338+2616516,apo25m,046+45_MGA,4263.792,1.606609,-0.40323
2M16174338+2616516,apo25m,046+45_MGA,4266.083,1.659888,-0.40816
2M14432575+4545407,apo25m,080+60,4804.123,2.442698,-0.37579
2M07302487+5633561,apo25m,159+26_btx,4005.232,1.255567,-0.42298
2M05120870+4847002,apo25m,160+06,4361.391,1.59977,-0.31487
2M06500521-6222282,lco25m,273-24-O_TESS,3888.517,0.8837092,-0.48248
2M06500521-6222282,lco25m,273-24-O_TESS,3835.624,0.8014305,-0.43292
2M17163762-2358434,lco25m,000+08-S,3933.945,1.621441,0.37608
2M21563971+1120171,apo25m,070-32_MGA,4833.909,2.905915,-0.21975
2M00310410+5123293,apo25m,120-12,4000.283,0.9537118,-0.68905
2M08435028+1223465,apo25m,GD1-2,6292.363,4.238085,-0.0076056
2M11284870+5130066,apo25m,150+60,4899.972,2.491282,-0.224
2M11284870+5130066,apo25m,150+60,4895.84,2.499307,-0.23295
2M11284870+5130066,apo25m,150+60,4904.662,2.52354,-0.22772
2M05092340-7046583,lco25m,LMC_VdS,4876.947,2.363522,-0.30257
2M10115345+1404514,apo25m,224+49_btx,6002.252,4.264229,0.10089
2M20361550+5206413,apo25m,090+08,4171.075,1.868994,-0.48455
2M06151559+4530189,apo25m,169+12,4224.261,1.944802,0.19197
2M10281603-4959157,lco25m,281+06,3910.134,0.9495631,-0.64409
2M13262110-1159307,apo25m,K2_C6_317+51_btx,4846.538,2.441902,-0.29108
2M19021414+4541161,apo25m,K07_075+17,4663.85,2.326464,-0.37835
2M16070914+4028517,apo25m,065+48_MGA,4889.443,2.407933,-0.29685
2M19364551+4041149,apo25m,N6819,4226.693,1.665981,-0.12792
2M08225539+1004330,apo25m,214+24_btx,4908.565,2.493103,-0.21172
2M18291940+1613356,apo25m,045+12,4648.327,2.448144,0.098384
2M21340252+1040435,apo25m,065-29_MGA,4728.536,2.897708,0.047712
2M14281159-6234451,lco25m,315-02-O,4548.847,1.997922,0.093995
2M01001912+5134113,apo25m,125-12,3856.806,0.7799112,-0.5974
2M06101278+2338421,apo25m,M35N2158_btx,4802.622,2.305081,-0.11946
2M01324485+7357384,apo25m,125+12,3763.337,0.7169271,-0.43772
2M07172191-0455067,apo25m,221+04,3999.657,1.161596,-0.42056
2M06330914+3537250,apo25m,180+12,4884.917,2.584298,-0.057228
2M18463743+4813488,apo25m,K03_077+20,4288.894,2.060959,0.13021
2M05074392+3229311,apo25m,173-04,3915.827,0.8980574,-0.47587
2M05292559+2707037,apo25m,180-04,4350.14,1.680881,-0.26982
2M03463381-0649485,apo25m,194-44_MGA,4516.009,1.928377,-0.46114
2M16061016+2417060,apo25m,040+45,3922.971,1.012003,-0.72212
2M16061016+2417060,apo25m,040+45,3903.877,1.012119,-0.71507
2M16061016+2417060,apo25m,040+45,3900.368,1.041832,-0.69703
2M16061016+2417060,apo25m,040+45,3913.679,1.046808,-0.72379
2M19352828+5030473,apo25m,K04_083+13,4132.138,1.404608,-0.42155
2M08100996+5752010,apo25m,161+34_MGA,4863.93,2.448212,-0.22966
2M23222051+1215265,apo25m,090-45,4680.197,2.47554,-0.48545
2M18564134+4718507,apo25m,K03_077+20,4336.909,1.830784,-0.20252
2M07065304+0213569,apo25m,214+04,5094.887,2.833618,-0.095248
2M04570471-7255080,lco25m,285-35-O_TESS,4476.996,2.185079,-0.41763
2M04321077+2523194,apo25m,TAUL1521,4513.133,2.010324,-0.22854
2M01192325+5835399,apo25m,128-04,3729.893,1.019468,0.022441
2M06292579+0048356,apo25m,210-04,4158.136,1.312132,-0.5556
2M06451386-6726202,lco25m,278-26-O,6072.027,4.02103,0.24702
2M06451386-6726202,lco25m,278-26-O,6016.729,3.977499,0.21573
2M05172905-6157041,lco25m,271-34-O_TESS,4487.764,2.213584,-0.11389
2M05021323-5718272,lco25m,265-37-O_TESS,4659.113,2.550453,0.051214
2M07161400+0448153,apo25m,210+08,4772.852,2.231012,-0.35708
2M04191306+1908426,apo25m,K2_C4_177-21,4720.984,2.512088,-0.23345
2M04191306+1908426,apo25m,K2_C4_177-21,4714.3,2.495312,-0.236
2M23204924+1112189,apo25m,090-45,4895.907,3.123591,0.090691
2M02495343+5914315,apo25m,139+00,3927.917,1.174991,-0.10763
2M01541506+3705564,apo25m,TRIAND-2,3878.995,1.040238,-0.23937
2M01541506+3705564,apo25m,TRIAND-2,3883.612,1.031263,-0.21847
2M04511807+3227238,apo25m,169-08,5106.133,2.763863,-0.17891
2M08263932+2513582,apo25m,200+32_MGA,4727.667,2.477124,-0.23559
2M07505208+4239153,apo25m,178+28_MGA,4988.31,2.577242,-0.20225
2M02571516+4547440,apo25m,146-12,4755.447,2.448067,-0.22821
2M04585498+6350048,apo25m,146+12,4793.351,2.437835,-0.14351
2M10000295+0529579,apo25m,234+44_MGA,4530.964,2.389618,0.23307
2M15194167-4311379,lco25m,330+12,3866.246,1.086334,-0.26791
2M15245480+8533529,apo25m,120+30,4567.18,2.393691,0.18425
2M15014911+3645186,apo25m,062+62,6089.869,3.911191,-0.18759
2M15014911+3645186,apo25m,062+62,6070.382,3.87773,-0.19422
2M00482644+0207530,lco25m,120-61-O,4730.774,2.523787,-0.138
2M03242210+5018430,apo25m,146-04,4829.408,2.401797,-0.22305
2M04011139+6807277,apo25m,140+12,4863.908,2.447167,-0.25476
2M18595144-2908391,lco25m,SGRC-4,4662.949,2.430434,0.13393
2M08372793+1933451,apo25m,NGC2632_btx,6080.689,4.364295,0.20123
2M09532985+4238535,apo25m,177+51_MGA,4871.648,2.428394,-0.25114
2M17353550-2059574,apo25m,006+06,6397.999,4.011276,-0.013051
2M04181281-7455194,lco25m,288-35-O_TESS,3843.803,0.7635521,-0.58254
2M12422803-6902044,lco25m,COL261,3712.601,1.14956,0.28973
2M04200530+4050552,apo25m,160-06,3861.455,0.9216855,-0.34973
2M05114321-6523475,lco25m,275-34-O_TESS,4339.289,2.123672,0.05592
2M02382744+5313055,apo25m,140-06,4902.3,2.490144,-0.22105
2M04011474+2417522,apo25m,K2_C4_168-21_btx,4954.188,2.596514,-0.11855
2M04011474+2417522,apo25m,K2_C4_168-21_btx,4921.441,2.559191,-0.13169
2M07555687+1321286,apo25m,208+20_MGA,4183.911,1.477218,-0.25971
2M19240312+7520420,apo25m,CVZ_OB19_btx,4823.508,2.619384,-0.19771
2M13445925-0444509,apo25m,K2EB_C06_327+54_btx,6101.205,3.798137,-0.27088
2M03233236+2705360,apo25m,160-24_btx,3966.443,0.965129,-0.59551
2M01230721-0107103,apo25m,138-62_MGA,4442.903,1.547646,-0.73825
2M12203255+3905050,apo25m,150+75,4789.948,2.488415,-0.069901
2M12203255+3905050,apo25m,150+75,4793.712,2.46207,-0.050742
2M11095867+4816221,apo25m,160+61_MGA,4755.502,2.645966,-0.27132
2M11095867+4816221,apo25m,160+61_MGA,4776.594,2.674403,-0.24998
2M09112253+3208465,apo25m,194+41_MGA,5668.201,3.703752,0.17642
2M09112253+3208465,apo25m,194+41_MGA,5684.966,3.690382,0.19313
2M07180830-3928481,lco25m,251-12,4071.309,1.642334,0.26668
2M08435742+0218171,apo25m,225+25_MGA,4665.085,2.633955,0.010324
2M14373835+5712018,apo25m,GD1-5,5947.81,4.084909,-0.14249
2M15431623+3019301,apo25m,047+52_MGA,4522.719,2.196684,-0.30433
2M05394566+0018212,apo25m,Berkeley_20_btx,4754.822,2.936634,-0.018719
2M19372248+4224276,apo25m,K16_075+11,4819.741,2.500348,0.049373
2M06575655-0437470,apo25m,218+00,4287.386,2.115499,0.16137
2M23220524-0814261,apo25m,K2_C12_070-63_btx,4490.525,2.030588,-0.49302
2M06100607+2019282,apo25m,191+00,4635.983,2.541465,0.23069
2M11311560+5223402,apo25m,149+62_MGA,4861.183,2.988655,-0.44756
2M11311560+5223402,apo25m,149+62_MGA,4825.239,2.944184,-0.44391
2M11311560+5223402,apo25m,149+62_MGA,4821.907,2.933331,-0.44459
2M13503295-1824551,apo25m,K2_C6_322+44_btx,3910.392,0.9416224,-0.39118
2M06412087-7000240,lco25m,LMC17,6319.16,3.951566,-0.12799
2M07413042+0430481,apo25m,214+12,4980.269,2.846754,0.050422
2M06523505+2444459,apo25m,191+12,4256.141,1.710331,-0.13812
2M03465626+5407237,apo25m,146+00,4243.947,1.258105,-0.40761
2M16364987-2942581,lco25m,350+12,4639.675,2.462809,0.45175
2M03511688+5525050,apo25m,146+00,3843.77,0.8212448,-0.60436
2M00274681+5730068,apo25m,120-06,4059.928,1.237991,-0.21873
2M20522347-0010388,apo25m,048-27_MGA,4507.42,2.385242,0.34651
2M03012508+0122076,apo25m,178-48_MGA,4736.409,2.502366,-0.65296
2M03012508+0122076,apo25m,178-48_MGA,4745.901,2.491407,-0.64381
2M21492766+5249561,apo25m,098+00,4610.877,2.34526,0.054621
2M19370940+4025206,apo25m,N6819-RV_btx,4818.029,2.613343,0.11419
2M19370940+4025206,apo25m,N6819-RV_btx,4825.111,2.616989,0.11935
2M01110066+1518115,apo25m,130-48_MGA,4717.355,2.875617,0.1352
2M01110066+1518115,apo25m,130-48_MGA,4704.852,2.899574,0.1307
2M02221025-0015259,apo25m,167-54,5991.946,4.341242,0.038362
2M02221025-0015259,apo25m,167-54,6021.225,4.375051,0.045356
2M01555953-0034423,apo25m,157-58_MGA,4471.985,2.10013,-0.027733
2M01555953-0034423,apo25m,157-58_MGA,4463.497,2.105181,-0.043967
2M01555953-0034423,apo25m,157-58_MGA,4464.9,2.101769,-0.019056
2M17205211+3108422,apo25m,053+32_MGA,4612.818,2.548097,0.044776
2M17205211+3108422,apo25m,053+32_MGA,4617.444,2.612117,0.026556
2M17205211+3108422,apo25m,053+32_MGA,4624.53,2.559446,0.036892
2M05595513+0623224,apo25m,Berkeley_22_btx,3869.958,1.323384,0.17137
2M04572483+2232101,apo25m,180-12,4136.869,1.500951,-0.19421
2M15294790+2926456,apo25m,048+55_MGA,4513.299,1.989167,-0.65211
2M02043181+1244253,apo25m,149-46_MGA,6238.577,4.313995,0.19749
2M02043181+1244253,apo25m,149-46_MGA,6244.346,4.330308,0.20643
2M09544750+0401228,apo25m,232+42_MGA,6367.918,4.116282,0.080221
2M06022058-7636069,lco25m,288-29-O_TESS,4517.938,2.380401,0.007159
2M05265444-5529538,lco25m,264-33-C,4528.898,2.647062,0.29573
2M16144502+3741285,apo25m,060+47_MGA,5931.55,4.025776,0.21083
2M15190730+0155039,apo25m,M5PAL5,4449,1.80212,-0.777
2M06425412+0510371,apo25m,206+00,4139.82,1.217532,-0.37854
2M16051302-2359496,lco25m,350+20-O,4964.393,2.511079,-0.44193
2M06074239+3115329,apo25m,180+04,3873.078,0.7831134,-0.61823
2M08513193+2609040,apo25m,201+37_MGA,4783.945,2.567651,-0.3875
2M05312252-6537493,lco25m,275-33-O_TESS,4583.538,2.456523,0.28134
2M07221501+4109594,apo25m,178+24_MGA,4316.94,1.758277,-0.21103
2M07221501+4109594,apo25m,178+24_MGA,4294.017,1.751167,-0.21516
2M17454541+6648459,apo25m,CVZ_FILL03_btx,4701.575,2.380409,-0.026283
2M07422564+2739594,apo25m,193+23_MGA,4675.441,2.812812,0.12291
2M20543168+5021443,apo25m,090+04,3733.478,0.9261249,-0.080065
2M13162600+1611200,apo25m,M53,6000.108,4.352328,-0.058029
2M19464228+3057125,apo25m,068+04,3821.991,0.8114631,-0.40206
2M17552275+5614064,apo25m,CVZTILE_086+30_btx,4689.463,2.830797,0.066307
2M07514560+1713452,apo25m,203+21,4266.65,2.05287,0.15436
2M07514560+1713452,apo25m,203+21,4264.572,2.046456,0.14989
2M19502073+4002232,apo25m,K19_076+07,4013.919,1.147427,-0.37684
2M06380069+0509086,apo25m,206+00,4701.602,2.010856,-0.4049
2M14542685+4215318,apo25m,071+60_MGA,4965.836,2.879677,-0.36297
2M14542685+4215318,apo25m,071+60_MGA,4978.93,2.907809,-0.35804
2M03295251+4723350,apo25m,150-08-RV,4680.788,2.639956,0.097175
2M03295251+4723350,apo25m,150-08-RV,4688.12,2.569401,0.097223
2M00254123+6737405,apo25m,120+06,3856.261,1.027641,-0.23468
2M08314934+6308300,apo25m,152+34_btx,4703.312,2.654266,0.050718
2M15342221+4321006,apo25m,070+54,6242.009,3.950687,-0.095534
2M19343327+6326333,apo25m,CVZ_OB02_btx,4220.838,1.478532,-0.36432
2M19343327+6326333,apo25m,CVZ_OB02_btx,4218.007,1.46576,-0.36274
2M21531968-0832091,apo25m,049-44_MGA,4267.895,1.895246,-0.024549
2M06545911+2349281,apo25m,191+12,4622.238,1.368481,-0.68214
2M16222866+4809481,apo25m,075+44_MGA,4751.937,2.734605,-0.047087
2M08190858+3258269,apo25m,SGR1,4811.49,3.237607,0.1555
2M06062804-0700533,apo25m,214-12,4820.042,2.458116,-0.15966
2M11044648-1214083,apo25m,266+44,4150.594,1.295666,-0.49085
2M23294565-1214570,apo25m,K2_C12_069-65_btx,4320.18,1.831787,-0.38057
2M06173041+4134288,apo25m,173+12,4727.041,2.387367,-0.31066
2M08575096+2610241,apo25m,198+38_MGA,4817.949,2.321003,-0.43244
2M03462209+6726425,apo25m,IC342_MGA,4962.962,2.874395,0.10406
2M05251993+3418568,apo25m,173+00,4698.79,2.426975,-0.018383
2M06375855+3439410,apo25m,180+12,4751.071,2.453196,-0.073412
2M08321120+1054499,apo25m,K2_C16_214+27_btx,4855.308,2.847757,-0.10916
2M03335704+5221032,apo25m,146-04,4628.687,2.162749,-0.1073
2M07255836+7407338,apo25m,139+27_btx,6425.785,3.902804,-0.31679
2M00405169+8415022,apo25m,N188,4394.946,1.987926,-0.20195
2M00405169+8415022,apo25m,N188,4390.921,1.966597,-0.19617
2M06531984-7128363,lco25m,282-25-O_TESS,3870.344,1.179044,0.048495
2M03315665-0106457,apo25m,184-43_MGA,4539.528,2.619065,0.089369
2M03315665-0106457,apo25m,184-43_MGA,4538.645,2.616247,0.10135
2M23080315-0421207,lco25m,71-56-O,4700.98,2.508854,-0.3908
2M06071262-0616495,apo25m,214-12,4239.379,1.850769,-0.046583
2M05342681-6813245,lco25m,279-32-O,5825.24,4.023438,-0.093617
2M19100714+2631287,apo25m,060+08,4805.548,2.412211,-0.34306
2M15590449-2623145,apo25m,K2_C2_348+21_btx,3798.616,0.8514029,-0.26319
2M06070236+1919353,apo25m,191+00,3985.785,1.000043,-0.34892
2M09050107+5602209,apo25m,162+40_MGA,4930.537,2.418669,-0.36411
2M16563411+1120379,apo25m,030+30,4865.505,2.538219,-0.53474
2M01493577+6141119,apo25m,131+00,4267.322,1.528577,-0.41532
2M01472698+3714544,apo25m,135-24_btx,4902.199,2.384898,-0.61847
2M01472698+3714544,apo25m,135-24_btx,4920.942,2.43604,-0.60599
2M01483314+6600117,apo25m,128+04,4959.466,2.845513,0.19034
2M23532295+1601479,apo25m,105-45,4648.009,2.369561,-0.26436
2M15592540+2834203,apo25m,046+48,4751.505,3.129394,0.12979
2M15592540+2834203,apo25m,046+48,4751.312,3.102999,0.1463
2M07411604+0452026,apo25m,214+12,4693.678,2.679177,0.11137
2M05070123+2152148,apo25m,180-12,4065.179,1.537309,-0.004328
2M05070123+2152148,apo25m,180-12,4063.202,1.521477,-0.0022066
2M19341938+4830259,apo25m,K05_080+14,4912.935,2.446822,-0.26441
2M14490311-0807364,apo25m,PAL5-1,6222.052,4.116838,0.045765
2M06574066+0759286,apo25m,206+04,4073.852,1.43981,-0.17598
2M06155709+1542582,apo25m,195+00,3911.876,0.7495019,-0.6351
2M04441094+0546150,apo25m,191-24_btx,3826.091,0.8079628,-0.68206
2M12073208+1850482,apo25m,N4147,5319.708,3.574533,-0.11488
2M06105679+2038217,apo25m,191+00,4761.987,2.369094,-0.32915
2M10294445-5000547,lco25m,281+06,4129.434,1.503684,-0.2253
2M13415117-0024297,apo25m,330+60,4538.497,2.243067,-0.21692
2M06370092+3323340,apo25m,180+12,4769.395,2.312399,-0.69663
2M12203299-2226086,lco25m,294+40,6396.522,4.215874,-0.098332
2M02492291+5931285,apo25m,W5,3915.713,0.9778728,-0.47202
2M19583273+3027143,apo25m,068+00,4186.072,1.767158,-0.11616
2M07012785-2113250,lco25m,Tombaugh2,4599.018,2.20296,-0.24507
2M09552250-3915220,lco25m,270+12,4692.358,2.553735,0.34851
2M19093594+4400480,apo25m,K12_074+15,4741.473,2.535535,0.10616
2M16153055+4636432,apo25m,072+47_MGA,4437.404,1.787667,-0.45939
2M19460707+3952063,apo25m,N6819-RV_btx,4908.834,2.838878,0.052911
2M19460707+3952063,apo25m,N6819-RV_btx,4905.588,2.870299,0.039155
2M13415583+5619561,apo25m,110+60,5022.041,2.749744,0.12793
2M19540665+4118111,apo25m,K19_076+07,4850.203,2.586988,-0.14445
2M19303115-1309592,lco25m,025-14,4275.385,1.843906,-0.11261
2M17061724+5648115,apo25m,CVZ_OB11_btx,4960.455,2.548419,-0.35264
2M21062485+4001102,apo25m,083-04,4261.684,1.745211,-0.056045
2M04064764+5758056,apo25m,146+04,4411.175,2.128296,0.055984
2M08504625+2923127,apo25m,196+37_MGA,4639.247,2.541016,-0.035119
2M02462173+0710527,apo25m,165-45,4701.062,2.738583,0.0088081
2M21161283+4837559,apo25m,090+00,4375.155,1.731579,-0.2155
2M16454939+2137320,apo25m,040+38_MGA,6388.167,3.471171,-0.39199
2M07515256+3020107,apo25m,191+26_MGA,4725.038,2.481755,-0.23822
2M08100290+2107422,apo25m,201+27_MGA,4649.002,2.513851,0.11558
2M08100290+2107422,apo25m,201+27_MGA,4627.938,2.383772,0.13788
2M10301916+1654029,apo25m,223+55,4878.181,2.855915,-0.2037
2M10301916+1654029,apo25m,223+55,4875.147,2.860261,-0.21165
2M18524479-2843468,apo25m,K2_C7_008-12_btx,6306.658,3.927955,-0.209
2M08314086+5336361,apo25m,165+38_MGA,6422.021,3.922296,-0.15476
2M03271505+4039585,apo25m,Per_M_MGA,4038.449,1.558482,0.038728
2M01511388+6206459,apo25m,131+00,3941.619,1.168714,-0.25759
2M19535523+4034145,apo25m,K19_076+07,4190.368,1.769321,-0.044897
2M06170438+2442503,apo25m,188+04,4971.074,2.598457,-0.25952
2M06511213-0509433,apo25m,COROTA2-RV,4732.25,2.911023,0.028458
2M06511213-0509433,apo25m,COROTA2-RV,4739.026,2.7843,0.049793
2M05100217+3740191,apo25m,169+00,4090.459,1.087698,-0.51304
2M16472348-1927249,apo25m,K2_C2_000+16,3628.526,0.7119735,-0.51484
2M16472348-1927249,apo25m,K2_C2_000+16,3642.72,0.7101165,-0.49367
2M13461873+2754339,apo25m,M3-RV,5986.663,4.310557,-0.0093713
2M13461873+2754339,apo25m,M3-RV,5952.111,4.316375,-0.027976
2M13461873+2754339,apo25m,M3-RV,5967.917,4.291803,-0.0073934
2M02144013+3626341,apo25m,140-24_btx,4306.463,1.606946,-0.66118
2M19265758+3728035,apo25m,K21_071+10,4827.897,2.55434,-0.033
2M07402002+3849269,apo25m,181+25_MGA,4508.689,2.495066,0.13748
2M07402002+3849269,apo25m,181+25_MGA,4514.092,2.484729,0.14608
2M04260443-6953295,lco25m,283-38-O_TESS,4744.369,2.190213,-0.3076
2M19292367+3850178,apo25m,K21_071+10,6057.411,3.704754,0.080525
2M16421073+2525375,apo25m,046+38_MGA,6075.058,3.689648,-0.073656
2M16421073+2525375,apo25m,046+38_MGA,6142,3.773591,-0.017547
2M15533192+2744163,apo25m,044+49_MGA,3589.411,0.6071637,-0.40587
2M07235082+5845429,apo25m,157+28_btx,4605.697,2.150622,-0.18617
2M07235082+5845429,apo25m,157+28_btx,4624.982,2.115305,-0.20606
2M15201249+4424221,apo25m,072+55_MGA,4674.313,2.521378,-0.24819
2M04445768+6310509,apo25m,146+12,4379.668,1.852403,-0.13081
2M03351832+4626115,apo25m,150-08-RV,4785.928,2.506351,-0.030749
2M03351832+4626115,apo25m,150-08-RV,4783.399,2.453043,-0.028439
2M10384489+3827118,apo25m,180+60,4342.503,1.52839,-0.67314
2M18221272-3905509,lco25m,355-12,4232.808,1.886893,0.18939
2M04160779+5009276,apo25m,154+00,4101.986,1.334042,-0.17962
2M21240078-0050085,apo25m,052-33_MGA,4564.486,2.212075,-0.045352
2M03291883+2749037,apo25m,160-24_btx,4700.382,1.989737,-0.36643
2M11352783-0114320,lco25m,266+56-O,4578.111,2.422044,-0.27957
2M19370638+4144203,apo25m,K16_075+11,4892.603,2.706926,-0.011451
2M03511466+5412256,apo25m,146+00,4101.443,1.485305,-0.16147
2M03202124+0825090,apo25m,SgrO3,6450.618,4.150462,-0.087117
2M15320709+1029052,apo25m,016+48_MGA,4659.629,2.708708,0.048946
2M16505309+3949248,apo25m,064+39_MGA,3908.872,1.261373,0.028714
2M06103236-6541248,lco25m,275-29-O_TESS,4677.693,2.441704,0.076761
2M23235768+1401473,apo25m,093-43_MGA,4480.612,2.270168,-0.18505
2M12214986-2334397,lco25m,294+40,4797.358,3.078545,0.062891
2M08241169+2254063,apo25m,201+30_btx,4737.584,2.397027,-0.20322
2M08270884+2252137,apo25m,202+31_MGA,4713.281,2.428637,-0.012134
2M08270884+2252137,apo25m,202+31_MGA,4722.69,2.415187,-0.0072298
2M08525262-2644251,lco25m,251+12,4196.858,1.587698,-0.014251
2M16410980+3745260,apo25m,061+40_MGA,4369.653,1.746086,-0.33197
2M08252820-8447492,lco25m,298-25,4081.25,1.544225,0.0020943
2M13452257-1714431,apo25m,320+45,6291.66,3.979436,0.065412
2M02591130+0037511,apo25m,176-49_MGA,6113.701,4.085713,-0.17923
2M02591130+0037511,apo25m,176-49_MGA,6174.921,4.094703,-0.15359
2M02591130+0037511,apo25m,176-49_MGA,6166.351,4.088523,-0.16614
2M15213841+2808441,apo25m,045+56_MGA,4639.866,2.6536,-0.2012
2M06051947-5752377,lco25m,267-29-O_TESS,5028.61,2.432269,-0.6433
2M14125400-4824081,lco25m,317+12,4382.758,1.961934,-0.29674
2M01243695+0025400,apo25m,140-60,4741.694,2.344594,-0.35898
2M01243695+0025400,apo25m,140-60,4784.082,2.364883,-0.35698
2M19400806-3058162,lco25m,M55,4449.432,0.9045597,-1.6744
2M04073793+2334012,apo25m,K2_C4_172-20,4623.143,1.674153,-0.52688
2M07142113-1052001,lco25m,225+00,4808.72,2.416302,-0.15311
2M00034140+6322213,apo25m,117+01,4969.016,3.205828,-0.1564
